U,Z1,Z2,A_obs,W,Y_obs,Y_struct,doA
2.2690934905088413,2.3191978426706665,1.411827051910613,18.072636720083295,21.16699220306017,41.43069653847234,58.42603669886995,10.76076076076076
6.698139946825103,-1.0814068645167518,-1.059749554609148,26.915614719408786,26.25353628488165,38.35447005139342,58.47415982961932,10.78078078078078
4.371519188723307,0.39456472481603105,-2.9570118405537897,23.89316078329841,26.477252240470012,44.50453303826485,58.52201543933719,10.8008008008008
8.326781960578375,-0.9799043070198338,2.181645936893723,33.01984472024344,30.677553957724697,35.756392526663994,58.56959313792371,10.82082082082082
7.002651020022491,-1.524297239891875,0.010810759907672995,31.993519800628064,28.345317945308583,34.94305284055129,58.616927106167886,10.84084084084084
3.123666413820411,0.6135866432133867,-2.028360319611191,23.283897603394053,22.0239566776994,37.197296685821016,58.664019412514975,10.86086086086086
8.32259801395201,-0.2964517632989194,2.765477150792234,32.196457360872586,31.75182370923365,40.44242207134472,58.710816465910696,10.88088088088088
8.047643574968019,-2.383507279678459,1.33348635844257,34.6159067215151,30.966606969826078,34.54646264172569,58.75730633003063,10.9009009009009
3.874783790301745,-0.3559926584001205,-1.5308315796282503,25.108329285413976,24.273375148929482,39.13235905204856,58.803517080713945,10.92092092092092
2.883281039302441,0.8972405243194084,1.1132157084396896,24.01965772584661,21.675962734295155,35.78335530815511,58.84947799380206,10.94094094094094
6.824955039749755,-2.8438284631887063,-0.6637824261677421,33.3637658229975,26.700732249525537,30.12591539090784,58.89516832899456,10.96096096096096
1.397524836093098,1.591215308880502,1.2491599528004167,21.114174119630146,24.39514776449745,45.10872607964351,58.940569160717935,10.98098098098098
1.9990820247510832,1.627905740494699,-0.04116912774544812,20.605774457230286,22.65857961026152,41.95046586916581,58.98574302115736,11.001001001001
0.07362269751005512,-0.2443479492663771,2.5797109715628608,32.38652386828351,30.5252793128943,36.99614413077616,59.030685968762995,11.02102102102102
7.869243775021384,-1.3267137759286765,0.9364570328565816,30.21010679183246,29.603545369328277,39.43331767826359,59.07539794024293,11.04104104104104
6.648508565920322,-1.3806538960830284,-1.0050154396134152,28.485381434031577,26.675881461399133,36.99861192583178,59.1198502755341,11.06106106106106
7.051653786263351,-1.6051182655977465,-1.3459725739817885,31.625363120941188,27.64755045702693,33.89924690361521,59.16398479657718,11.08108108108108
7.807290310219679,-1.5530087880180719,0.5136875228575617,32.68663403451488,28.022799130350116,31.6608088012637,59.20780770927046,11.1011011011011
4.5891577553833995,1.1266995182858421,-2.0035318422243997,23.717057193126752,29.01001201302183,50.58494237948742,59.251443905288426,11.12112112112112
5.687411959528937,-2.945172343224908,-3.149806981991488,31.539442530103994,26.19490434420418,31.28013573066916,59.29485158710829,11.14114114114114
1.3979699812765745,1.174960913648511,-0.19499983259387288,21.62840765229566,21.920370849018283,38.06553673252712,59.33798170926588,11.16116116116116
1.1453007353597344,-0.8620217012316285,2.0692741980831424,31.31623772475607,23.111157333865957,28.960670285019653,59.380862954877436,11.18118118118118
6.6840296179047165,-1.7067970581743843,-3.582933436304368,26.649452624596194,27.180179618526395,41.28382367278266,59.42350529939864,11.2012012012012
4.710962061431325,0.3565895409591638,-1.7616985945593,26.93979727673914,33.44961223396362,59.784569147471316,59.46591246498502,11.22122122122122
5.652361064811888,0.24851438915746882,-2.3124119513774186,24.82497624369224,27.665620196673242,45.502421384381485,59.50811223050525,11.24124124124124
7.649988574160256,-0.8034908876534721,1.4964489391003133,31.332298800686328,27.636355894230622,33.17917719907759,59.55010916068896,11.26126126126126
6.347183200005908,-1.2951039001329816,-1.8187450315513707,29.1189047430399,25.51111862464598,33.890643816224085,59.59189131107811,11.28128128128128
5.535794006579958,-1.161013758894014,-1.228249356576009,28.389415048676724,29.77974549448098,43.915119166784116,59.63344032566403,11.3013013013013
5.592071607454136,-0.24181542863313338,-2.260111390768062,26.507538966143464,28.871507365211233,45.52180463458657,59.67470625482835,11.32132132132132
3.039500980626122,1.3582720483099053,-0.5512995664611446,20.971206892467414,20.875432093266532,37.48559582565756,59.7157078086187,11.34134134134134
0.30817834567939406,0.3834601600542284,2.699459345798756,30.326175736977213,28.89999164428518,37.910847470182674,59.756481772612965,11.36136136136136
4.367173892323624,1.7605798562708026,-2.306528927740881,19.86955139182567,28.13788833153717,59.038134084443286,59.79705764415022,11.381381381381381
2.145846728195292,1.3929170098436696,1.4379333370957,21.627406496610988,21.534997434002374,38.17661642087414,59.83730193008195,11.401401401401401
4.085286437246362,1.892897504552265,-2.6723744805398395,16.274807252715803,22.535302471692223,45.98834966981539,59.877318689563815,11.421421421421421
8.53403073268166,-0.9151284571485896,1.504489017363134,32.73550090828672,32.413517649453745,40.564489432010966,59.91712136667995,11.441441441441441
2.3393948586534075,1.0350337536272414,1.1241197415424413,23.805578973109213,21.53655597703356,35.79845786314157,59.95668683252772,11.461461461461461
0.5830274168906602,1.6902711215373953,2.5273360762277046,25.14493651019417,26.546350762318884,42.000853063856574,59.99602133126492,11.481481481481481
2.8138389202199656,2.659807965442708,1.5246141636711026,16.611668282742365,21.440993114988935,43.72999781864519,60.03514055232239,11.501501501501501
2.935937577666836,2.0273683782294682,-1.3044302732453419,16.350023540091193,20.090380683031086,40.52776720483665,60.07407963750351,11.521521521521521
6.6191651472689506,-2.463761223166904,-2.4303911508930973,31.34771031511029,25.464968107536528,30.67290672387644,60.11276614911334,11.541541541541541
5.570321523412783,-1.5606530466143544,-2.8672932145016463,28.38953694310855,28.46296139441145,40.30425510414475,60.151164678644705,11.561561561561561
7.8389820910641355,-2.4924696114868334,1.0832066349620706,35.443991098871415,29.32505632930302,30.30043208459752,60.189368907318716,11.581581581581581
6.643135403273876,-1.1744824443669364,-0.5275754290567464,30.163061272742414,25.904572642343854,32.938135926102404,60.227385142323016,11.601601601601601
4.063868614400706,0.15408488365984596,-1.5616374483335134,24.472108138870777,22.95082199951701,36.6415252256771,60.26517456969937,11.621621621621621
8.140203846660347,-1.4028511762412115,-0.3399739940966201,32.812886561436535,30.726162600856323,36.8721236337202,60.3027363635766,11.641641641641641
1.669729199077039,0.49221631671690225,1.7635325524220258,26.388588956920824,23.097120820441706,35.267784950502524,60.3400530649542,11.661661661661661
0.22712073133860478,0.08037203122851105,0.7549652797476043,27.96764592882652,29.32748688394045,43.16530263974623,60.377104219597086,11.681681681681681
0.9004786077564175,1.181809105485516,2.8472830913767098,24.906730277317543,25.250137423514293,40.16901923535649,60.413865048503006,11.701701701701701
7.223593505964503,0.4752161385762381,2.5118392231069926,28.839105721251624,27.141855409489587,36.70619010512783,60.45037798668494,11.721721721721721
4.618772302513873,-0.9028187979014264,-1.5764468775433926,28.866357143977243,31.86696413081174,48.75725136928837,60.48669283764248,11.741741741741741
1.612717790336018,3.1691798080761377,1.641233904530385,15.523163275223377,22.705260045905213,48.02745055361487,60.52279370651397,11.761761761761761
5.010447751033635,0.13671347712415,-2.492816676185525,28.932593854563383,38.874332481089155,83.18398594501778,60.558681388468706,11.781781781781781
1.5231210271316842,2.046112517949968,-0.6582718144609652,17.678001629592195,23.255678367182412,46.92065438716831,60.594350835935884,11.801801801801801
6.96320375077736,-1.7689692519264872,-1.2645606714331632,29.914807650923066,27.683831460518405,36.722162648921966,60.62980788298969,11.821821821821821
4.461562755740307,1.1085137260138749,-2.979529000207434,21.514660009440856,27.540036473646218,51.70297867948688,60.66501552176115,11.841841841841841
3.810212260964825,1.2060260561279672,-2.9136966231784043,19.70314087818132,22.674633628390325,42.642393886819846,60.700000523238906,11.861861861861861
3.015120891478765,3.3502056789095946,1.086282643641085,15.042578339435385,22.6468506441299,48.905116931064406,60.73471634958612,11.881881881881881
6.302825931188885,-1.9168370426238281,-1.093640845597227,33.42375440543739,25.25486410098631,28.404647919341144,60.769216224609664,11.901901901901901
3.6181261055339045,2.6586422276596093,-0.912628042324525,15.792278776829633,21.52879630530837,44.34341052095046,60.80348385350065,11.921921921921921
0.87649919316101,0.4022358697144527,1.3952728502740246,26.3714189281748,25.154449246694497,37.65468031903057,60.83754549180692,11.941941941941941
1.1800590212051532,1.2904684689573336,1.3021050630170619,23.20212495539698,24.03561180653515,40.49006206863584,60.871381099649355,11.961961961961961
9.618976645495145,-1.5462099524997799,2.907509612169267,37.35142254445212,40.26332487852994,52.771608488039696,60.90500843128854,11.981981981981981
9.085806907076071,-0.6316461246062696,1.6466949381959288,34.11228557511941,36.14798355670472,48.08330760692055,60.938407127850944,12.002002002002001
6.997071338107496,-0.4558465914938348,-0.09083914247233116,30.504478884484296,27.07305414772679,34.38187925316401,60.971568902863645,12.022022022022021
2.6586996145951955,1.9127091922453703,-0.39510179884118746,17.21309623198166,19.208040297453852,37.85398166110623,61.00449150314932,12.042042042042041
9.69176377347724,-0.5818098858411298,1.6204559266731815,36.399880597505735,41.65519692682066,63.79751383939528,61.03721511138277,12.062062062062061
7.787509039657946,-3.0820721800665583,-1.0475814936878416,34.344112925090215,29.15397075357247,31.644641189258714,61.06971435306282,12.082082082082081
7.168901891589956,-2.1861699216768993,-2.3908245488066364,29.009641524826407,27.392510566440816,37.1403569157873,61.102027488643074,12.102102102102101
4.493615021437886,-0.9671343671936259,-2.1611802045373842,28.763229592549603,29.728130120234397,43.5967510603668,61.13413894956918,12.122122122122121
2.72241561845159,1.0676243130609657,-0.22209017160042477,22.35464156905874,20.223460746804832,34.89300830887538,61.16605375064068,12.142142142142141
0.9639096215349929,1.3653665125312127,0.35814321353950196,21.74244847825796,23.716699316852957,41.10133579932566,61.19771065877608,12.162162162162161
9.026023965438416,0.17005568813352623,1.6025641207918138,32.41220920410003,33.154544530197626,41.505024565727716,61.22914131072448,12.182182182182181
4.557762898336111,3.3578186681972793,-1.8695335504450439,17.58569890522269,29.303818787172652,67.6318006438935,61.26038107185506,12.202202202202201
2.023633647952303,1.3244953703663567,-1.5662864676654307,17.758417414119865,21.268586843428263,41.89444112323869,61.291422491326394,12.222222222222221
3.0595662415065252,3.312955659154466,-1.6038987980021204,13.353629741256857,21.10422459547394,45.691149430361264,61.322297565065,12.242242242242241
5.79219568941896,-0.7111492158613566,-1.3500530243171738,27.054538163984144,27.36335969451142,41.291873762305876,61.3530025644802,12.262262262262261
1.767727829392317,1.6407683949119094,1.2751344617741094,19.932478146380678,22.882316450449075,43.184476100338415,61.38350794469381,12.282282282282281
8.566142840923755,-1.13520125404236,0.0881047037316911,32.05851964889175,32.84419452101805,43.417196371181745,61.41378936500554,12.302302302302301
7.585195298352101,-1.9352187626341417,0.265456498436872,32.25776424801814,28.29085831502787,33.36508153709799,61.4437926693675,12.322322322322321
7.194629559509368,-1.8529030144594787,0.6410175857097786,32.32109560459699,28.639950740835072,34.78616677786498,61.473541558163866,12.342342342342342
4.320930397751037,0.41935378692420444,-1.0436231477803815,25.05685330086694,25.24787420058168,39.63464083882121,61.50308661991196,12.362362362362362
6.2730884070244315,-2.8326895129340164,-1.488835443459189,31.89207663918666,25.046755429114015,29.75184679525345,61.53247935314035,12.382382382382382
5.840979689127356,-2.5519350028238543,-2.1952028029936117,30.684283543559108,24.299811182209936,29.764690091081796,61.56167089554538,12.402402402402402
6.4984660155482,-0.9636553029649215,-1.8064739537290866,27.88358551960641,25.77594028257562,36.00096857427664,61.59068083481926,12.422422422422422
0.8444432113988909,0.7353661016993661,2.1928479054182866,27.564687164171538,25.89501227067196,37.51143685737668,61.61944814372441,12.442442442442442
4.1580740217060965,0.4132476811725292,-1.5315226994765978,24.298569341947278,25.931331829127394,43.854785840988285,61.64802115442215,12.462462462462462
0.4161417386189248,0.5255065215709535,2.561426282041734,28.276059465331286,27.945733434535516,39.582912265098344,61.67639333064911,12.482482482482482
4.9399081924451895,0.8704279049332425,-1.8667007805646665,30.042726163614955,36.949752258042956,65.14224300061306,61.70457279006183,12.502502502502502
3.298612123327853,1.9338168426286013,-0.14321470267799108,17.730225835441754,20.628742347604426,40.25328374784367,61.732589277156606,12.522522522522522
1.445241888660469,0.9205833258226914,1.32512566511448,25.68898624530114,23.301071770709644,36.12559704727257,61.76033559746677,12.542542542542542
1.0340296772255164,2.4361880743471325,2.377219344330187,20.105955931647017,22.455667505518484,40.27412104267631,61.787861298888174,12.562562562562562
5.87644572177712,0.5326397729557604,-0.8335076069266296,25.85035108745585,26.439327518545838,41.06933261603426,61.81519479240458,12.582582582582582
1.705929685368861,2.2507476124299823,0.15244427956040352,17.345227635165053,22.95332683202001,46.72212027439282,61.84228464518747,12.602602602602602
9.251201183767972,0.06702770195142238,-0.025446229200319248,33.73363243211971,38.009162137067605,57.035622888235146,61.86917873337533,12.622622622622622
5.8106113970039495,0.26678888613005913,-0.2026575684586127,26.594319035047253,25.93602024592399,38.36022571958626,61.895895272805866,12.642642642642642
3.4686980453483707,2.770939533554113,-0.8868636266487369,14.123637059106336,22.550598063119192,49.242665966649525,61.92244958236437,12.662662662662662
5.9091549148141675,-0.46725012059802085,-3.3969494749951537,24.134530273254427,25.972843525325267,42.718119303507336,61.94878196050274,12.682682682682682
0.22803871029697498,0.8839294557767976,1.2656861703255908,28.40161264085901,28.640547034660592,40.21791780022471,61.97488605304774,12.702702702702702
9.585592132414453,0.00476477496561889,2.7044586545154274,36.92717940300965,42.58736125409434,68.082667046228,62.00080877721619,12.722722722722722
4.823034369429003,-0.8754140530940716,-2.267326173004139,29.96189028635863,35.75224575464236,59.81584071233421,62.02654129970431,12.742742742742742
7.827352272502862,-1.257120895899642,-0.10359273621683363,31.06922421868865,30.225110136777914,39.66186751902652,62.05206988144439,12.762762762762762
0.8272999992243857,-0.362387095227647,3.1367110691471014,31.44640772379536,22.813286102827004,27.38299673729589,62.077410314269244,12.782782782782782
4.866583308381603,-0.6271393849565157,-3.0402640968022414,29.32921338128064,38.1275528553555,76.51870709478933,62.102551957802454,12.802802802802802
4.907069943545209,1.420278075149243,-2.7947449719607493,26.10914428937227,38.8633053133623,98.90818917272904,62.12751980374718,12.822822822822822
9.37826454974983,0.07864498646498175,2.060711554895356,33.47853864038901,38.733429910003736,61.11921168348122,62.152277122808385,12.842842842842842
5.717280523760754,0.6162416537883977,-1.4098467414808096,24.422197060479252,27.357129858632675,45.753882511607216,62.176879357073865,12.862862862862862
4.734894010569538,0.059929209477301126,-1.4759751593086428,30.017619055564335,34.756560251081844,55.93108973877278,62.201265022226586,12.882882882882882
2.669756630918936,0.8363853207954535,0.6983198221470135,24.39426019817299,20.78286537476713,33.838737870421696,62.22537281256,12.902902902902902
3.315689973425522,1.502592607230313,-0.7821594184092576,20.09373564467059,22.377040176242435,41.79784697308996,62.24921926305741,12.922922922922922
5.206724024715378,-0.15701593843423955,-1.493768735388315,30.174677318239503,35.2810441806746,56.64614598676868,62.27282992415408,12.942942942942942
4.389114603050467,0.8279389084858556,-2.1136832035064543,23.406136611326577,25.685887476421982,42.760340558113725,62.296204894786165,12.962962962962962
0.21612079880330426,1.4044319964769325,2.044286962785459,26.63953322787998,30.65025506006882,50.83892384033838,62.31942444396026,12.982982982982982
8.262919241943578,-2.1358544001302766,1.0299504175641498,34.17471596985317,32.18760095631942,37.86386389773949,62.342469037567824,13.003003003003002
8.961607718397667,-0.8622213900045015,1.8043063355418747,33.015850818963244,34.58715935240419,45.56664502314791,62.365315673176546,13.023023023023022
1.4024908899861077,0.5543926772737037,2.0449744088040016,24.560164761276297,22.138179424894222,35.08317023562253,62.387988118250306,13.043043043043042
5.540361435390494,-0.2157500936354057,-1.3306841768664928,27.6836108498027,28.466900701160245,41.28744311585372,62.410499186687986,13.063063063063062
1.0857574113544355,1.26411520283108,1.5965900965809305,23.98815912769105,24.73001518407023,40.8372823112342,62.43278659202018,13.083083083083082
6.722400930398117,-2.5158139427170396,-1.7478708198903283,32.66822736244706,25.616833834022913,29.27024586382131,62.45482908839937,13.103103103103102
2.812337838390083,1.725780943621631,-0.32230952119830136,19.33958276297208,21.828424266481026,41.610742181831355,62.47664024655484,13.123123123123122
6.594226346919018,-1.8689328641061635,-1.1057902352425975,31.128728824347238,27.13002397677326,34.16664420156883,62.49817378026197,13.143143143143142
7.269946142868826,-2.249297618922622,-0.09490695851695866,33.61685016741287,27.709175866393867,30.90799810472074,62.519438311361206,13.163163163163162
7.68647491917657,-0.21494666600539136,2.4403208277308814,31.02242518193909,29.98649700166548,39.414985534346116,62.54055987836558,13.183183183183182
1.0774094595589656,1.1544008762710252,1.0351931283454723,24.004208357358912,23.72825415019383,38.32759809532526,62.56141370462389,13.203203203203202
9.160118451376078,-1.251013915322503,2.1502108132351467,34.37848149264698,36.599061293680506,48.7743933193709,62.58203083569492,13.223223223223224
2.302139908948808,-0.11288631642086844,1.3164604239753275,26.976843599674673,20.481852128541135,30.90513236630649,62.602458217598915,13.243243243243244
0.3741255617617978,-0.42838518482744425,2.0429979831416274,31.54256182957393,29.225402538577338,37.01278304891939,62.62266658283195,13.263263263263264
5.548524693914834,-0.9388046524088736,0.45545639535081306,30.06621481632691,28.205439757922893,36.40984939909391,62.6426778593568,13.283283283283284
3.7092228386243873,0.7641264066730495,-1.7555590408815078,21.076595953910342,22.62531187987516,40.83885222096849,62.662478753184374,13.303303303303304
8.297897431324131,-0.37217711000128184,1.285280382939453,30.54761914305783,31.305843806162443,42.68448693100835,62.68213220615268,13.323323323323324
8.082514720643019,-2.0324670341582753,-0.08303031386196136,32.37553343572794,29.369411967744576,34.38242543688931,62.70162101360188,13.343343343343344
3.1713889282271532,3.113113481737007,-1.1704155656355828,12.357470445331746,21.091755941645044,46.23972651803537,62.72093450873489,13.363363363363364
9.52899395069745,-0.5215770957683936,2.1619896920349335,36.713299136134204,41.54057581457649,62.952263447643105,62.74004365277858,13.383383383383384
2.909178381401186,1.9714935989840645,0.3377610849906132,19.72675387941093,21.72041506734425,40.85135955991802,62.758894380869926,13.403403403403404
5.150571292317146,-0.27772778321007,-1.6719614058820456,30.753162037351505,35.98791272139824,57.62412227317381,62.77746593156902,13.423423423423424
2.5596509056760275,2.0023916829382995,1.18417285897251,21.29905413829254,21.716371206911706,39.05596231441312,62.795833937166,13.443443443443444
9.360435700489633,0.936551541632984,1.7457125990565274,32.92349568768241,38.3937143601631,61.509462965683035,62.814015727415075,13.463463463463464
1.6460781758201815,-0.6006406103806923,0.6901532096467105,30.92639699244088,25.71104647388691,34.60317604271199,62.83201912065202,13.483483483483484
0.4491061939232899,-1.4446422124070377,4.6248855357271195,35.539429815874385,27.92224801505431,28.994119660028943,62.849808287177325,13.503503503503504
4.350970600030379,0.2500054246313387,-1.441755658664955,24.848916978050042,25.31120891736334,39.81617642240582,62.867334756118,13.523523523523524
9.92375564055837,-0.08124696280708663,1.27822393259284,35.71666805684466,46.02724177999233,100.43114063370751,62.884714354652644,13.543543543543544
8.916772662549139,-0.5684328399813229,0.8601119816592177,32.750076391696204,33.13393616702015,41.19239419566902,62.90186097173299,13.563563563563564
7.486080194569492,-1.5268363086900205,-0.9601718349174811,31.376014256287707,28.466159958524997,35.33166158790569,62.91886888487275,13.583583583583584
8.90792490878525,-1.6514047832716574,2.4839246470517944,35.426708279965744,36.9075620654559,48.286137024903304,62.93570722523556,13.603603603603604
8.934466396978632,-0.22213569083974116,1.2038936456027374,34.05177984422734,34.98344833026228,44.448441412254496,62.95236199721174,13.623623623623624
5.18858360386449,0.7937684047103052,-1.858613927629189,28.723763707251145,34.674344844384244,58.217494730516066,62.96881165194795,13.643643643643644
3.1592905183079303,2.0148992102847174,-0.8685054725022243,17.70300390320306,21.2949730841858,42.00323034762235,62.98509321715953,13.663663663663664
7.72012432110988,-1.0182437463662,1.0072277248052819,30.59273222179333,30.540106467054397,41.79959538415824,63.0011331282823,13.683683683683684
6.616612631677611,-1.427104340014622,-1.9007133929979338,29.343551877221586,26.799098870501812,36.02068395994925,63.01697006268561,13.703703703703704
3.7365772887371005,0.8646072064188721,-2.477808588185778,19.863676413482697,21.47541937570669,39.541718353608246,63.03263536339018,13.723723723723724
0.9446666806151527,1.8164341605333685,1.8822162702088958,22.26043261047288,23.948070087120325,40.9004335561299,63.04816499677425,13.743743743743744
7.46789611349026,-1.8889800031446775,0.5606190868830513,32.136836204922055,27.760888584910578,32.660999909408226,63.06354837657886,13.763763763763764
2.624605159228647,1.9952133820343965,0.17610876848112283,21.019233425967094,21.77852742605677,39.522129738657526,63.07881325250622,13.783783783783784
9.368131505337793,0.6996196658664366,1.0349851203446907,32.39444756718751,39.94850631186059,73.51484377703498,63.09395687981588,13.803803803803804
2.4097057500568475,-0.45408996104658916,0.7908910834538988,25.759292560134504,22.476455755746663,35.390755146772925,63.10894456925974,13.823823823823824
1.2275793241148603,-0.02353276148787664,0.6901341390390905,25.82618552232824,23.900226427544496,36.69882037749606,63.12372121121543,13.843843843843844
8.311126721249062,-2.9329050108393737,0.454197796926187,35.27265963997149,30.108591184069738,30.73135182652728,63.13828726770717,13.863863863863864
1.5328431662449404,1.2786861548717137,0.19797935332090366,22.002637094396388,21.18991722797457,36.343853832295935,63.15269489902466,13.883883883883884
1.7926830815773909,1.5511119073797217,2.161027526488253,22.74844460744938,22.512140209952886,38.660841756732495,63.166967879433734,13.903903903903904
5.993827915208435,-2.6766125354617234,-0.9891591732298275,33.79506667543142,24.338007370455532,26.92369794972562,63.18102101087859,13.923923923923924
8.745620408374645,-2.403257837943289,2.015309985970751,35.418783037867136,33.61104129347687,37.535211089630124,63.19487185992888,13.943943943943944
1.9643466571457324,1.02695027448927,1.9076972590980923,23.862293890966175,22.03569658048302,36.498845557984815,63.2085495481906,13.963963963963964
3.1032367290009475,4.3154759119450485,2.0726199010632773,11.790622515073029,20.508960854992342,44.87585434405389,63.222076044556836,13.983983983983984
7.774048382411776,-0.16868195170592348,-1.366545995844109,26.64958590935662,28.24116633786721,42.486238360360666,63.23549288711338,14.004004004004004
9.718264260609674,-0.76394285329575,1.230369157889696,34.408497691285476,42.07538891237694,76.09045199621661,63.248745958662965,14.024024024024024
5.007411862023423,-0.37289727715303506,-2.616153396469192,28.57109492374984,38.51095083328614,82.19337054541384,63.26182749571968,14.044044044044044
1.4389750255125078,0.4225767249150172,0.3859121034270697,25.579375583632125,23.82820504902154,37.35121147612543,63.27471189275635,14.064064064064064
0.13936287708201545,-1.733225570895033,0.9147541475503904,33.92852890420676,30.82631727522642,35.436941958663695,63.287459679519365,14.084084084084084
2.2965602999885526,1.866802835370936,-0.04469881501466055,19.566677709122068,21.535201104600723,40.63686959369056,63.30005407552683,14.104104104104104
1.3182221778652103,0.47566458591788996,0.1357087191743538,24.317562145816932,22.38684553358546,35.66721186953926,63.31247494428608,14.124124124124124
6.776586736128575,-1.8817820077690293,-0.5430449118237266,32.313570633000865,25.64880667331126,29.650844675186185,63.32469201570656,14.144144144144144
